dt,A_AVG,A_NUM_PTS,A_QUAL_FLAG,B_AVG,B_NUM_PTS,B_QUAL_FLAG
2015-03-11 14:30:00,3.02807983132e-08,30.0,0.0,1.00453996765e-06,30.0,0.0
2015-03-11 14:31:00,4.06466007519e-08,29.0,0.0,1.0697599464e-06,29.0,0.0
2015-03-11 14:32:00,7.43109964674e-08,29.0,0.0,1.27600003452e-06,29.0,0.0
2015-03-11 14:33:00,1.04554999325e-07,29.0,0.0,1.51426002049e-06,29.0,0.0
2015-03-11 14:34:00,1.12454003443e-07,30.0,0.0,1.61715001923e-06,30.0,0.0
2015-03-11 14:35:00,1.26306005654e-07,29.0,0.0,1.70665998667e-06,29.0,0.0
2015-03-11 14:36:00,1.57127004741e-07,29.0,0.0,1.84579005236e-06,29.0,0.0
2015-03-11 14:37:00,1.88830995285e-07,30.0,0.0,1.96306996258e-06,30.0,0.0
2015-03-11 14:38:00,2.03626996154e-07,29.0,0.0,2.06261006497e-06,29.0,0.0
2015-03-11 14:39:00,1.84219999255e-07,29.0,0.0,2.02090996027e-06,29.0,0.0
2015-03-11 14:40:00,1.54469006475e-07,30.0,0.0,1.89495995073e-06,30.0,0.0
2015-03-11 14:41:00,1.39411000077e-07,29.0,0.0,1.83213001037e-06,29.0,0.0
2015-03-11 14:42:00,1.30033996015e-07,29.0,0.0,1.77115998667e-06,29.0,0.0
2015-03-11 14:43:00,1.12240996941e-07,29.0,0.0,1.68785004462e-06,29.0,0.0
2015-03-11 14:44:00,9.38794002536e-08,30.0,0.0,1.58673003625e-06,30.0,0.0
2015-03-11 14:45:00,8.76844978848e-08,29.0,0.0,1.54502004079e-06,29.0,0.0
2015-03-11 14:46:00,8.46101997354e-08,29.0,0.0,1.51950996496e-06,29.0,0.0
2015-03-11 14:47:00,9.04989008177e-08,30.0,0.0,1.51782001012e-06,30.0,0.0
2015-03-11 14:48:00,1.02287998516e-07,29.0,0.0,1.55686996095e-06,29.0,0.0
2015-03-11 14:49:00,1.06553997625e-07,29.0,0.0,1.60056004006e-06,29.0,0.0
2015-03-11 14:50:00,8.86413999979e-08,30.0,0.0,1.53329995101e-06,30.0,0.0
2015-03-11 14:51:00,7.75775035322e-08,29.0,0.0,1.45746003e-06,29.0,0.0
2015-03-11 14:52:00,6.89692996048e-08,29.0,0.0,1.406530032e-06,29.0,0.0
2015-03-11 14:53:00,6.41271000745e-08,29.0,0.0,1.36871994982e-06,29.0,0.0
2015-03-11 14:54:00,5.90710982351e-08,30.0,0.0,1.33313994866e-06,30.0,0.0
2015-03-11 14:55:00,5.34053015144e-08,29.0,0.0,1.28984004277e-06,29.0,0.0
2015-03-11 14:56:00,5.37895985531e-08,29.0,0.0,1.27843998143e-06,29.0,0.0
2015-03-11 14:57:00,6.91754991067e-08,30.0,0.0,1.37555002766e-06,30.0,0.0
2015-03-11 14:58:00,5.79784007471e-08,29.0,0.0,1.31045999296e-06,29.0,0.0
2015-03-11 14:59:00,4.82172985983e-08,29.0,0.0,1.24226005482e-06,29.0,0.0
2015-03-11 15:00:00,4.16482990317e-08,30.0,0.0,1.19262995213e-06,30.0,0.0
2015-03-11 15:01:00,3.76491016141e-08,29.0,0.0,1.151259994e-06,29.0,0.0
2015-03-11 15:02:00,3.51126985265e-08,29.0,0.0,1.11633994493e-06,29.0,0.0
2015-03-11 15:03:00,3.77644013838e-08,29.0,0.0,1.10946996301e-06,29.0,0.0
2015-03-11 15:04:00,4.05709990048e-08,30.0,0.0,1.11532995106e-06,30.0,0.0
2015-03-11 15:05:00,3.82255009868e-08,29.0,0.0,1.10377004603e-06,29.0,0.0
2015-03-11 15:06:00,3.56892009279e-08,29.0,0.0,1.08748997718e-06,29.0,0.0
2015-03-11 15:07:00,3.78962994318e-08,30.0,0.0,1.11096005639e-06,30.0,0.0
2015-03-11 15:08:00,3.89172996051e-08,29.0,0.0,1.12592999812e-06,29.0,0.0
2015-03-11 15:09:00,3.5535499876e-08,29.0,0.0,1.10169003165e-06,29.0,0.0
2015-03-11 15:10:00,3.49973987568e-08,29.0,0.0,1.07654000203e-06,29.0,0.0
2015-03-11 15:11:00,3.3401299504e-08,30.0,0.0,1.06785000753e-06,30.0,0.0
2015-03-11 15:12:00,3.23457989282e-08,29.0,0.0,1.05473998246e-06,29.0,0.0
2015-03-11 15:13:00,3.38830012936e-08,29.0,0.0,1.04615003238e-06,29.0,0.0
2015-03-11 15:14:00,3.03179987782e-08,30.0,0.0,1.02858996343e-06,30.0,0.0
2015-03-11 15:15:00,2.67350994676e-08,29.0,0.0,1.00173997453e-06,29.0,0.0
2015-03-11 15:16:00,3.64193013525e-08,29.0,0.0,1.06568995761e-06,29.0,0.0
2015-03-11 15:17:00,8.51865991081e-08,30.0,0.0,1.35509003485e-06,30.0,0.0
2015-03-11 15:18:00,1.13509003086e-07,29.0,0.0,1.58689999807e-06,29.0,0.0
2015-03-11 15:19:00,9.68884990016e-08,20.0,0.0,1.56918997618e-06,20.0,0.0
2015-03-11 15:20:00,8.96445015997e-08,29.0,0.0,1.51119002112e-06,29.0,0.0
2015-03-11 15:21:00,9.74827969458e-08,30.0,0.0,1.51869994625e-06,30.0,0.0
2015-03-11 15:22:00,1.12818000275e-07,29.0,0.0,1.61086995831e-06,29.0,0.0
2015-03-11 15:23:00,1.17582999337e-07,29.0,0.0,1.65972005561e-06,29.0,0.0
2015-03-11 15:24:00,1.14385002803e-07,30.0,0.0,1.68903000031e-06,30.0,0.0
2015-03-11 15:25:00,1.12663997243e-07,29.0,0.0,1.73154001004e-06,29.0,0.0
2015-03-11 15:26:00,1.09319998387e-07,29.0,0.0,1.75253001089e-06,29.0,0.0
2015-03-11 15:27:00,9.82257972737e-08,30.0,0.0,1.7406199504e-06,30.0,0.0
2015-03-11 15:28:00,8.91064004804e-08,29.0,0.0,1.71055000919e-06,29.0,0.0
2015-03-11 15:29:00,8.12667977357e-08,29.0,0.0,1.66902998444e-06,29.0,0.0
2015-03-11 15:30:00,7.41189012388e-08,29.0,0.0,1.62977994478e-06,29.0,0.0
2015-03-11 15:31:00,6.79125022884e-08,30.0,0.0,1.5813900518e-06,30.0,0.0
2015-03-11 15:32:00,6.60485994786e-08,29.0,0.0,1.55234999966e-06,29.0,0.0
2015-03-11 15:33:00,6.28204972486e-08,29.0,0.0,1.51399001425e-06,29.0,0.0
2015-03-11 15:34:00,5.96282987431e-08,30.0,0.0,1.47750995438e-06,30.0,0.0
2015-03-11 15:35:00,5.33668007563e-08,29.0,0.0,1.45139995311e-06,29.0,0.0
2015-03-11 15:36:00,4.86400004718e-08,29.0,0.0,1.41576003898e-06,29.0,0.0
2015-03-11 15:37:00,4.52145982877e-08,30.0,0.0,1.3817599438e-06,30.0,0.0
2015-03-11 15:38:00,4.02623001605e-08,29.0,0.0,1.35605000651e-06,29.0,0.0
2015-03-11 15:39:00,3.7149501253e-08,29.0,0.0,1.33244998324e-06,29.0,0.0
2015-03-11 15:40:00,4.08386995332e-08,29.0,0.0,1.33055004881e-06,29.0,0.0
2015-03-11 15:41:00,5.19757001882e-08,30.0,0.0,1.39356995987e-06,30.0,0.0
2015-03-11 15:42:00,5.63642998941e-08,29.0,0.0,1.41928001085e-06,29.0,0.0
2015-03-11 15:43:00,6.18214031078e-08,29.0,0.0,1.44216994613e-06,29.0,0.0
2015-03-11 15:44:00,6.07056023227e-08,30.0,0.0,1.44315004036e-06,30.0,0.0
2015-03-11 15:45:00,5.68639002552e-08,29.0,0.0,1.43493002724e-06,29.0,0.0
2015-03-11 15:46:00,5.37511013476e-08,29.0,0.0,1.39639996632e-06,29.0,0.0
2015-03-11 15:47:00,5.01386985263e-08,29.0,0.0,1.35913001031e-06,29.0,0.0
2015-03-11 15:48:00,5.20870990783e-08,30.0,0.0,1.35221000619e-06,30.0,0.0
2015-03-11 15:49:00,5.05614998758e-08,29.0,0.0,1.35243999466e-06,29.0,0.0
2015-03-11 15:50:00,5.02924990542e-08,29.0,0.0,1.34990000333e-06,29.0,0.0
2015-03-11 15:51:00,4.62548008784e-08,30.0,0.0,1.33235994326e-06,30.0,0.0
2015-03-11 15:52:00,4.4028400481e-08,29.0,0.0,1.30341004478e-06,29.0,0.0
2015-03-11 15:53:00,4.13768006524e-08,29.0,0.0,1.27935004457e-06,29.0,0.0
2015-03-11 15:54:00,4.21313011145e-08,30.0,0.0,1.28251997467e-06,30.0,0.0
2015-03-11 15:55:00,4.3375099068e-08,29.0,0.0,1.28323995341e-06,29.0,0.0
2015-03-11 15:56:00,4.26065014381e-08,29.0,0.0,1.26677002754e-06,29.0,0.0
2015-03-11 15:57:00,4.55655992937e-08,29.0,0.0,1.26694999381e-06,29.0,0.0
2015-03-11 15:58:00,4.19455012945e-08,30.0,0.0,1.25199994727e-06,30.0,0.0
2015-03-11 15:59:00,4.06081994697e-08,29.0,0.0,1.24226005482e-06,29.0,0.0
2015-03-11 16:00:00,3.99164008513e-08,29.0,0.0,1.23510994854e-06,29.0,0.0
2015-03-11 16:01:00,3.67447015037e-08,30.0,0.0,1.21544997e-06,30.0,0.0
2015-03-11 16:02:00,3.51896005668e-08,29.0,0.0,1.20878996768e-06,29.0,0.0
2015-03-11 16:03:00,3.66499008919e-08,29.0,0.0,1.22642995848e-06,29.0,0.0
2015-03-11 16:04:00,3.87506986499e-08,30.0,0.0,1.24333996609e-06,30.0,0.0
2015-03-11 16:05:00,3.97242985173e-08,29.0,0.0,1.23557003917e-06,29.0,0.0
2015-03-11 16:06:00,3.41519985625e-08,29.0,0.0,1.18960997497e-06,29.0,0.0
2015-03-11 16:07:00,3.17693000795e-08,29.0,0.0,1.16681997042e-06,29.0,0.0
2015-03-11 16:08:00,3.1655300603e-08,30.0,0.0,1.15475995699e-06,30.0,0.0
2015-03-11 16:09:00,3.15388000161e-08,29.0,0.0,1.1521600527e-06,29.0,0.0
2015-03-11 16:10:00,3.59198004674e-08,29.0,0.0,1.16356000035e-06,29.0,0.0
2015-03-11 16:11:00,4.39516014694e-08,30.0,0.0,1.22077995002e-06,30.0,0.0
2015-03-11 16:12:00,5.85933008779e-08,29.0,0.0,1.33189996632e-06,29.0,0.0
2015-03-11 16:13:00,8.19584968781e-08,29.0,0.0,1.51462995746e-06,29.0,0.0
2015-03-11 16:14:00,1.94218003458e-07,30.0,0.0,2.15308000406e-06,30.0,0.0
2015-03-11 16:15:00,5.63635978779e-07,29.0,0.0,3.62095988748e-06,29.0,0.0
2015-03-11 16:16:00,6.43904013486e-06,29.0,0.0,1.6763999156e-05,29.0,0.0
2015-03-11 16:17:00,2.41281995841e-05,29.0,0.0,5.25727009517e-05,29.0,0.0
2015-03-11 16:18:00,4.59281000076e-05,30.0,0.0,9.95797963697e-05,30.0,0.0
2015-03-11 16:19:00,6.7740198574e-05,29.0,0.0,0.000153650995344,29.0,0.0
2015-03-11 16:20:00,8.19487031549e-05,29.0,0.0,0.000198957000975,29.0,0.0
2015-03-11 16:21:00,8.31243014545e-05,30.0,0.0,0.000219423003728,30.0,0.0
2015-03-11 16:22:00,7.82681017881e-05,29.0,0.0,0.00021977200231,29.0,0.0
2015-03-11 16:23:00,6.99450974935e-05,29.0,0.0,0.000207837001653,29.0,0.0
2015-03-11 16:24:00,5.91026982875e-05,29.0,0.0,0.000189447993762,29.0,0.0
2015-03-11 16:25:00,4.84554002469e-05,30.0,0.0,0.000169067992829,30.0,0.0
2015-03-11 16:26:00,3.96395007556e-05,29.0,0.0,0.000149022002006,29.0,0.0
2015-03-11 16:27:00,3.34582982759e-05,29.0,0.0,0.000131601002067,29.0,0.0
2015-03-11 16:28:00,2.84577999992e-05,30.0,0.0,0.000116729999718,30.0,0.0
2015-03-11 16:29:00,2.44298007601e-05,29.0,0.0,0.000104054997792,29.0,0.0
2015-03-11 16:30:00,2.11371007026e-05,29.0,0.0,9.33112023631e-05,29.0,0.0
2015-03-11 16:31:00,1.78686004801e-05,30.0,0.0,8.25258975965e-05,30.0,0.0
2015-03-11 16:32:00,1.51955000547e-05,29.0,0.0,7.26193975424e-05,29.0,0.0
2015-03-11 16:33:00,1.30720000016e-05,29.0,0.0,6.39138015686e-05,29.0,0.0
2015-03-11 16:34:00,1.1349399756e-05,29.0,0.0,5.66527014598e-05,29.0,0.0
2015-03-11 16:35:00,9.95934988168e-06,30.0,0.0,5.11245016241e-05,30.0,0.0
2015-03-11 16:36:00,8.80785955815e-06,29.0,0.0,4.66489000246e-05,29.0,0.0
2015-03-11 16:37:00,7.8468101492e-06,29.0,0.0,4.3025600462e-05,29.0,0.0
2015-03-11 16:38:00,7.03518981027e-06,30.0,0.0,4.00489007006e-05,30.0,0.0
2015-03-11 16:39:00,6.34187017567e-06,29.0,0.0,3.7397199776e-05,29.0,0.0
2015-03-11 16:40:00,5.6625799516e-06,29.0,0.0,3.47247005266e-05,29.0,0.0
2015-03-11 16:41:00,5.09197980136e-06,30.0,0.0,3.22455998685e-05,30.0,0.0
2015-03-11 16:42:00,4.55488998341e-06,29.0,0.0,2.98549002764e-05,29.0,0.0
2015-03-11 16:43:00,4.14391979575e-06,29.0,0.0,2.79157993646e-05,29.0,0.0
2015-03-11 16:44:00,3.70828001905e-06,29.0,0.0,2.59268999798e-05,29.0,0.0
2015-03-11 16:45:00,3.32577997142e-06,30.0,0.0,2.41754005401e-05,30.0,0.0
2015-03-11 16:46:00,3.02737998936e-06,29.0,0.0,2.27608998102e-05,29.0,0.0
2015-03-11 16:47:00,2.75690990748e-06,29.0,0.0,2.14987994696e-05,29.0,0.0
2015-03-11 16:48:00,2.53027997132e-06,30.0,0.0,2.036369915e-05,30.0,0.0
2015-03-11 16:49:00,2.31436001741e-06,29.0,0.0,1.92533007066e-05,29.0,0.0
2015-03-11 16:50:00,2.15435989048e-06,29.0,0.0,1.83936008398e-05,29.0,0.0
2015-03-11 16:51:00,1.96854989554e-06,30.0,0.0,1.7415099137e-05,30.0,0.0
2015-03-11 16:52:00,1.78031996256e-06,29.0,0.0,1.63732001965e-05,29.0,0.0
2015-03-11 16:53:00,1.62203002674e-06,29.0,0.0,1.54358003783e-05,29.0,0.0
2015-03-11 16:54:00,1.53328994656e-06,29.0,0.0,1.47446999108e-05,29.0,0.0
2015-03-11 16:55:00,1.42975000017e-06,30.0,0.0,1.40325000757e-05,30.0,0.0
2015-03-11 16:56:00,1.29591001041e-06,29.0,0.0,1.3259899788e-05,29.0,0.0
2015-03-11 16:57:00,1.15768000342e-06,29.0,0.0,1.24595999296e-05,29.0,0.0
2015-03-11 16:58:00,1.04180003291e-06,30.0,0.0,1.17229001262e-05,30.0,0.0
2015-03-11 16:59:00,9.41053997394e-07,29.0,0.0,1.10579003376e-05,29.0,0.0
2015-03-11 17:00:00,8.59505973949e-07,29.0,0.0,1.04935998024e-05,29.0,0.0
2015-03-11 17:01:00,7.87142994341e-07,29.0,0.0,9.97780989564e-06,29.0,0.0
2015-03-11 17:02:00,7.33171020784e-07,30.0,0.0,9.54363986239e-06,30.0,0.0
2015-03-11 17:03:00,7.01176020357e-07,29.0,0.0,9.23261995922e-06,29.0,0.0
2015-03-11 17:04:00,6.8034700007e-07,29.0,0.0,9.00502982404e-06,29.0,0.0
2015-03-11 17:05:00,6.57425005102e-07,30.0,0.0,8.76471040101e-06,30.0,0.0
2015-03-11 17:06:00,6.32463979855e-07,29.0,0.0,8.51042022987e-06,29.0,0.0
2015-03-11 17:07:00,6.03180012604e-07,29.0,0.0,8.20359036879e-06,29.0,0.0
2015-03-11 17:08:00,5.73431975681e-07,30.0,0.0,7.88348006608e-06,30.0,0.0
2015-03-11 17:09:00,5.26128985712e-07,29.0,0.0,7.51158995627e-06,29.0,0.0
2015-03-11 17:10:00,4.77322998904e-07,29.0,0.0,7.14487987352e-06,29.0,0.0
2015-03-11 17:11:00,4.35857998582e-07,29.0,0.0,6.81562005411e-06,29.0,0.0
2015-03-11 17:12:00,3.99389989525e-07,30.0,0.0,6.51921982353e-06,30.0,0.0
2015-03-11 17:13:00,3.63455995966e-07,29.0,0.0,6.1979799284e-06,29.0,0.0
2015-03-11 17:14:00,3.26371008441e-07,29.0,0.0,5.86527994528e-06,29.0,0.0
2015-03-11 17:15:00,2.93776992066e-07,30.0,0.0,5.54407006348e-06,30.0,0.0
2015-03-11 17:16:00,2.69033989753e-07,29.0,0.0,5.25197992829e-06,29.0,0.0
2015-03-11 17:17:00,2.47436986456e-07,29.0,0.0,4.98237977808e-06,29.0,0.0
2015-03-11 17:18:00,2.24865999598e-07,30.0,0.0,4.72841020382e-06,30.0,0.0
2015-03-11 17:19:00,2.06085999821e-07,29.0,0.0,4.47944012194e-06,29.0,0.0
2015-03-11 17:20:00,1.91213999301e-07,29.0,0.0,4.25799998993e-06,29.0,0.0
2015-03-11 17:21:00,1.76227004545e-07,29.0,0.0,4.04985985369e-06,29.0,0.0
2015-03-11 17:22:00,1.62009996529e-07,30.0,0.0,3.86082001569e-06,30.0,0.0
2015-03-11 17:23:00,1.48249995391e-07,29.0,0.0,3.66234007743e-06,29.0,0.0
2015-03-11 17:24:00,1.35259995204e-07,29.0,0.0,3.48042999576e-06,29.0,0.0
2015-03-11 17:25:00,1.22521001344e-07,30.0,0.0,3.29244994646e-06,30.0,0.0
2015-03-11 17:26:00,1.11665002578e-07,29.0,0.0,3.12655993184e-06,29.0,0.0
2015-03-11 17:27:00,1.05939001571e-07,29.0,0.0,2.99051998809e-06,29.0,0.0
2015-03-11 17:28:00,9.70741993456e-08,30.0,0.0,2.85454007098e-06,30.0,0.0
2015-03-11 17:29:00,8.78766996948e-08,29.0,0.0,2.73073010248e-06,29.0,0.0
2015-03-11 17:30:00,7.94990029362e-08,29.0,0.0,2.59205990005e-06,29.0,0.0
2015-03-11 17:31:00,7.3619297325e-08,29.0,0.0,2.45936007559e-06,29.0,0.0
2015-03-11 17:32:00,6.65379999987e-08,30.0,0.0,2.33373998526e-06,30.0,0.0
2015-03-11 17:33:00,6.09375021554e-08,29.0,0.0,2.22253993343e-06,29.0,0.0
2015-03-11 17:34:00,5.69024010133e-08,29.0,0.0,2.12466989069e-06,29.0,0.0
2015-03-11 17:35:00,5.36844986243e-08,30.0,0.0,2.04500997825e-06,30.0,0.0
2015-03-11 17:36:00,5.07152009277e-08,29.0,0.0,1.96989003598e-06,29.0,0.0
2015-03-11 17:37:00,5.03693016185e-08,29.0,0.0,1.90195999039e-06,29.0,0.0
2015-03-11 17:38:00,4.69105998491e-08,29.0,0.0,1.84180998986e-06,29.0,0.0
2015-03-11 17:39:00,4.53261002065e-08,30.0,0.0,1.78994002908e-06,30.0,0.0
2015-03-11 17:40:00,4.44895995599e-08,29.0,0.0,1.73742000698e-06,29.0,0.0
2015-03-11 17:41:00,4.23758983459e-08,29.0,0.0,1.69011002527e-06,29.0,0.0
2015-03-11 17:42:00,4.12397014316e-08,30.0,0.0,1.64479001796e-06,30.0,0.0
2015-03-11 17:43:00,3.94936989778e-08,29.0,0.0,1.60544004757e-06,29.0,0.0
2015-03-11 17:44:00,3.68420991492e-08,29.0,0.0,1.56274995788e-06,29.0,0.0
2015-03-11 17:45:00,3.40329009418e-08,30.0,0.0,1.51861001996e-06,30.0,0.0
2015-03-11 17:46:00,3.25379012622e-08,29.0,0.0,1.4795300558e-06,29.0,0.0
2015-03-11 17:47:00,3.24610986979e-08,29.0,0.0,1.45284002429e-06,29.0,0.0
2015-03-11 17:48:00,3.28068985311e-08,29.0,0.0,1.42779003909e-06,29.0,0.0
2015-03-11 17:49:00,2.94264008716e-08,30.0,0.0,1.39006999689e-06,30.0,0.0
2015-03-11 17:50:00,2.9617300612e-08,29.0,0.0,1.35360994591e-06,29.0,0.0
2015-03-11 17:51:00,2.87717991654e-08,29.0,0.0,1.33623996135e-06,29.0,0.0
2015-03-11 17:52:00,2.80147993692e-08,30.0,0.0,1.31958995553e-06,30.0,0.0
2015-03-11 17:53:00,2.63892001584e-08,29.0,0.0,1.29726004161e-06,29.0,0.0
2015-03-11 17:54:00,2.50826008852e-08,29.0,0.0,1.27627004076e-06,29.0,0.0
2015-03-11 17:55:00,2.90549007076e-08,30.0,0.0,1.26126997202e-06,30.0,0.0
2015-03-11 17:56:00,2.57359005218e-08,29.0,0.0,1.2388200048e-06,29.0,0.0
2015-03-11 17:57:00,2.47750993054e-08,29.0,0.0,1.21575999401e-06,29.0,0.0
2015-03-11 17:58:00,2.3122700199e-08,29.0,0.0,1.2026399645e-06,29.0,0.0
2015-03-11 17:59:00,2.21081002394e-08,30.0,0.0,1.18859998111e-06,30.0,0.0
2015-03-11 18:00:00,2.43523992083e-08,29.0,0.0,1.20816002891e-06,29.0,0.0
2015-03-11 18:01:00,2.71962008469e-08,29.0,0.0,1.23818995235e-06,29.0,0.0
2015-03-11 18:02:00,2.39655992829e-08,30.0,0.0,1.22533003832e-06,30.0,0.0
2015-03-11 18:03:00,2.1124300531e-08,29.0,0.0,1.19224000628e-06,29.0,0.0
2015-03-11 18:04:00,1.97023997117e-08,29.0,0.0,1.16818000606e-06,29.0,0.0
2015-03-11 18:05:00,1.90619005025e-08,30.0,0.0,1.14541001039e-06,30.0,0.0
2015-03-11 18:06:00,1.7665600538e-08,29.0,0.0,1.13479995889e-06,29.0,0.0
2015-03-11 18:07:00,1.78962000774e-08,29.0,0.0,1.11725000806e-06,29.0,0.0
2015-03-11 18:08:00,1.758879975e-08,29.0,0.0,1.09807001536e-06,29.0,0.0
2015-03-11 18:09:00,1.80217991641e-08,30.0,0.0,1.0909300272e-06,30.0,0.0
2015-03-11 18:10:00,1.62822004768e-08,29.0,0.0,1.08259996523e-06,29.0,0.0
2015-03-11 18:11:00,1.62436997186e-08,29.0,0.0,1.06830998448e-06,29.0,0.0
2015-03-11 18:12:00,1.8244699973e-08,30.0,0.0,1.04956995983e-06,30.0,0.0
2015-03-11 18:13:00,1.75118994861e-08,29.0,0.0,1.03963998299e-06,29.0,0.0
2015-03-11 18:14:00,1.59362993912e-08,29.0,0.0,1.01964997157e-06,29.0,0.0
2015-03-11 18:15:00,1.74351004745e-08,29.0,0.0,1.0183799759e-06,29.0,0.0
2015-03-11 18:16:00,1.63500999406e-08,30.0,0.0,1.00654995094e-06,30.0,0.0
2015-03-11 18:17:00,1.53982995243e-08,29.0,0.0,9.91332967715e-07,29.0,0.0
2015-03-11 18:18:00,1.6051599161e-08,29.0,0.0,9.70709038484e-07,29.0,0.0
2015-03-11 18:19:00,1.20408003568e-08,30.0,0.0,9.56533995122e-07,30.0,0.0
2015-03-11 18:20:00,1.16705995978e-08,29.0,0.0,9.41761982176e-07,29.0,0.0
2015-03-11 18:21:00,1.30156996292e-08,29.0,0.0,9.29822022044e-07,29.0,0.0
2015-03-11 18:22:00,1.07406004091e-08,30.0,0.0,9.15173984595e-07,30.0,0.0
2015-03-11 18:23:00,9.71069979983e-09,29.0,0.0,9.0096597205e-07,29.0,0.0
2015-03-11 18:24:00,1.02871000607e-08,29.0,0.0,8.91559011507e-07,29.0,0.0
2015-03-11 18:25:00,1.05945998641e-08,29.0,0.0,8.83327004431e-07,29.0,0.0
2015-03-11 18:26:00,9.21752008054e-09,30.0,0.0,8.69355005761e-07,30.0,0.0
2015-03-11 18:27:00,9.78756009573e-09,29.0,0.0,8.59989995661e-07,29.0,0.0
2015-03-11 18:28:00,1.09788995672e-08,29.0,0.0,8.54290988173e-07,29.0,0.0
2015-03-11 18:29:00,9.96049998037e-09,30.0,0.0,8.47669014092e-07,30.0,0.0
2015-03-11 18:30:00,9.44169009642e-09,29.0,0.0,8.44793021315e-07,29.0,0.0
2015-03-11 18:31:00,1.1132599731e-08,29.0,0.0,8.42622000619e-07,29.0,0.0
2015-03-11 18:32:00,1.1632200092e-08,30.0,0.0,8.37875973048e-07,30.0,0.0
2015-03-11 18:33:00,1.22086003529e-08,29.0,0.0,8.34209004097e-07,29.0,0.0
2015-03-11 18:34:00,1.0133399897e-08,29.0,0.0,8.33123976918e-07,29.0,0.0
2015-03-11 18:35:00,1.29003998595e-08,29.0,0.0,8.40450979922e-07,29.0,0.0
2015-03-11 18:36:00,1.24122996326e-08,30.0,0.0,8.30006001706e-07,30.0,0.0
2015-03-11 18:37:00,1.15552998281e-08,29.0,0.0,8.25615984468e-07,29.0,0.0
2015-03-11 18:38:00,1.62822004768e-08,29.0,0.0,8.56371002556e-07,29.0,0.0
2015-03-11 18:39:00,7.69766970166e-08,30.0,0.0,1.17224999485e-06,30.0,0.0
2015-03-11 18:40:00,2.79717994545e-07,29.0,0.0,2.1475500489e-06,29.0,0.0
2015-03-11 18:41:00,3.69873987438e-07,29.0,0.0,2.7275600587e-06,29.0,0.0
2015-03-11 18:42:00,3.9266600993e-07,30.0,0.0,2.9982900287e-06,30.0,0.0
2015-03-11 18:43:00,3.97273993258e-07,29.0,0.0,3.15189004141e-06,29.0,0.0
2015-03-11 18:44:00,4.2179200932e-07,29.0,0.0,3.35370009452e-06,29.0,0.0
2015-03-11 18:45:00,4.59722002688e-07,29.0,0.0,3.57133990292e-06,29.0,0.0
2015-03-11 18:46:00,4.86355020257e-07,30.0,0.0,3.8385201151e-06,30.0,0.0
2015-03-11 18:47:00,6.05294019351e-07,29.0,0.0,4.41945985585e-06,29.0,0.0
2015-03-11 18:48:00,8.58623025124e-07,29.0,0.0,5.46044020666e-06,29.0,0.0
2015-03-11 18:49:00,1.4755499933e-06,30.0,0.0,7.46708019506e-06,30.0,0.0
2015-03-11 18:50:00,2.10092002817e-06,29.0,0.0,9.62647027336e-06,29.0,0.0
2015-03-11 18:51:00,2.09826998798e-06,29.0,0.0,1.04941000245e-05,29.0,0.0
2015-03-11 18:52:00,1.70826001522e-06,29.0,0.0,1.03014999695e-05,29.0,0.0
2015-03-11 18:53:00,1.27030000385e-06,30.0,0.0,9.37086042541e-06,30.0,0.0
2015-03-11 18:54:00,9.20994011722e-07,29.0,0.0,8.17318959889e-06,29.0,0.0
2015-03-11 18:55:00,6.79617016885e-07,29.0,0.0,7.01842009221e-06,29.0,0.0
2015-03-11 18:56:00,5.07232982727e-07,30.0,0.0,5.97638018007e-06,30.0,0.0
2015-03-11 18:57:00,3.93969003198e-07,29.0,0.0,5.12380984219e-06,29.0,0.0
2015-03-11 18:58:00,3.21299012285e-07,29.0,0.0,4.49047001894e-06,29.0,0.0
2015-03-11 18:59:00,2.72787985978e-07,30.0,0.0,4.01217994295e-06,30.0,0.0
2015-03-11 19:00:00,2.39597000018e-07,29.0,0.0,3.66343010683e-06,29.0,0.0
2015-03-11 19:01:00,2.19152994418e-07,29.0,0.0,3.45111993738e-06,29.0,0.0
2015-03-11 19:02:00,2.03626996154e-07,29.0,0.0,3.2803400245e-06,29.0,0.0
2015-03-11 19:03:00,1.9444100019e-07,30.0,0.0,3.16024011227e-06,30.0,0.0
2015-03-11 19:04:00,1.86372005828e-07,29.0,0.0,3.09653000841e-06,29.0,0.0
2015-03-11 19:05:00,1.8095299481e-07,29.0,0.0,3.0614401112e-06,29.0,0.0
2015-03-11 19:06:00,1.76498005544e-07,30.0,0.0,3.04551008412e-06,30.0,0.0
2015-03-11 19:07:00,1.60469994626e-07,29.0,0.0,2.97125006909e-06,29.0,0.0
2015-03-11 19:08:00,1.45482999869e-07,29.0,0.0,2.85592000182e-06,29.0,0.0
2015-03-11 19:09:00,1.31324995323e-07,30.0,0.0,2.73842010756e-06,30.0,0.0
2015-03-11 19:10:00,1.18350996559e-07,29.0,0.0,2.59973990069e-06,29.0,0.0
2015-03-11 19:11:00,1.07590999221e-07,29.0,0.0,2.47400998887e-06,29.0,0.0
2015-03-11 19:12:00,1.02057001072e-07,29.0,0.0,2.39919995693e-06,29.0,0.0
2015-03-11 19:13:00,1.01829002119e-07,30.0,0.0,2.37020003624e-06,30.0,0.0
2015-03-11 19:14:00,1.02057001072e-07,29.0,0.0,2.34239996644e-06,29.0,0.0
